Süre (Sn)	Basýnç (Torr)	Basýnç (Torr)	Basýnç (Torr)
---------	K-KBÖ		K-BBÖ		AH-PBÖ
2925		4,6E-6		7,8E-2		1,7E-1
2930		4,5E-6		7,8E-2		1,7E-1
2935		4,5E-6		7,8E-2		1,7E-1
2940		4,5E-6		7,8E-2		1,7E-1
2945		4,5E-6		7,8E-2		1,7E-1
2950		4,4E-6		7,8E-2		1,7E-1
2955		4,5E-6		7,8E-2		1,7E-1
2960		4,5E-6		7,8E-2		1,7E-1
2965		4,4E-6		7,8E-2		1,7E-1
2970		4,2E-6		7,8E-2		1,7E-1
2975		4,0E-6		7,8E-2		1,7E-1
2980		3,9E-6		7,8E-2		1,7E-1
2985		4,0E-6		7,8E-2		1,7E-1
2990		4,1E-6		7,8E-2		1,7E-1
2995		4,1E-6		7,8E-2		1,7E-1
3000		4,2E-6		7,8E-2		1,7E-1
3005		4,1E-6		7,8E-2		1,7E-1
3010		4,0E-6		7,8E-2		1,7E-1
3015		4,0E-6		7,8E-2		1,7E-1
3020		3,9E-6		7,8E-2		1,7E-1
3025		3,9E-6		7,8E-2		1,7E-1
3030		3,8E-6		7,8E-2		1,7E-1
3035		3,8E-6		7,8E-2		1,7E-1
3040		3,8E-6		7,8E-2		1,7E-1
3045		3,6E-6		7,8E-2		1,7E-1
3050		3,6E-6		7,8E-2		1,7E-1
3055		3,7E-6		7,8E-2		1,7E-1
3060		3,7E-6		7,8E-2		1,7E-1
3065		3,6E-6		7,8E-2		1,7E-1
3070		3,7E-6		7,8E-2		1,7E-1
3075		3,6E-6		7,8E-2		1,7E-1
3080		3,7E-6		7,8E-2		1,7E-1
3085		3,8E-6		7,8E-2		1,7E-1
3090		4,0E-6		7,8E-2		1,7E-1
3095		3,9E-6		7,8E-2		1,7E-1
3100		3,8E-6		7,8E-2		1,7E-1
3105		3,7E-6		7,8E-2		1,7E-1
3110		3,6E-6		7,8E-2		1,7E-1
3115		3,5E-6		7,8E-2		1,7E-1
3120		3,3E-6		7,8E-2		1,7E-1
3125		3,4E-6		7,8E-2		1,7E-1
3130		3,7E-6		7,8E-2		1,7E-1
3135		3,8E-6		7,8E-2		1,7E-1
3140		3,7E-6		7,8E-2		1,7E-1
3145		3,5E-6		7,8E-2		1,7E-1
3150		3,5E-6		7,8E-2		1,7E-1
3155		3,5E-6		7,8E-2		1,7E-1
3160		3,6E-6		7,8E-2		1,7E-1
3165		3,5E-6		7,8E-2		1,7E-1
3170		3,5E-6		7,8E-2		1,7E-1
3175		3,2E-6		7,8E-2		1,7E-1
3180		3,2E-6		7,8E-2		1,7E-1
3185		3,2E-6		7,8E-2		1,7E-1
3190		3,4E-6		7,8E-2		1,7E-1
3195		3,5E-6		7,8E-2		1,7E-1
3200		3,5E-6		7,8E-2		1,7E-1
3205		3,6E-6		7,8E-2		1,7E-1
3210		3,5E-6		7,8E-2		1,7E-1
3215		3,5E-6		7,8E-2		1,7E-1
3220		3,5E-6		7,8E-2		1,7E-1
3225		3,5E-6		7,8E-2		1,7E-1
3230		3,4E-6		7,8E-2		1,7E-1
3235		3,4E-6		7,8E-2		1,7E-1
3240		3,5E-6		7,8E-2		1,7E-1
3245		3,3E-6		7,8E-2		1,7E-1
3250		3,2E-6		7,8E-2		1,7E-1
3255		3,2E-6		7,8E-2		1,7E-1
3260		3,2E-6		7,8E-2		1,7E-1
3265		3,2E-6		7,8E-2		1,7E-1
3270		3,2E-6		7,8E-2		1,7E-1
3275		3,3E-6		7,8E-2		1,7E-1
3280		3,4E-6		7,8E-2		1,7E-1
3285		3,3E-6		7,8E-2		1,7E-1
3290		3,3E-6		7,8E-2		1,7E-1
3295		3,3E-6		7,8E-2		1,7E-1
3300		3,3E-6		7,8E-2		1,7E-1
3305		3,2E-6		7,8E-2		1,7E-1
3310		3,2E-6		7,8E-2		1,7E-1
3315		3,3E-6		7,8E-2		1,7E-1
3320		3,3E-6		7,8E-2		1,7E-1
3325		3,2E-6		7,8E-2		1,7E-1
3330		3,2E-6		7,8E-2		1,7E-1
3335		3,2E-6		7,8E-2		1,7E-1
3340		3,2E-6		7,8E-2		1,7E-1
3345		3,1E-6		7,8E-2		1,7E-1
3350		3,0E-6		7,8E-2		1,7E-1
3355		3,0E-6		7,8E-2		1,7E-1
3360		2,9E-6		7,8E-2		1,7E-1
3365		2,9E-6		7,8E-2		1,7E-1
3370		3,0E-6		7,8E-2		1,7E-1
3375		3,0E-6		7,8E-2		1,7E-1
3380		3,1E-6		7,8E-2		1,7E-1
3385		3,1E-6		7,8E-2		1,7E-1
3390		3,2E-6		7,8E-2		1,7E-1
3395		3,1E-6		7,8E-2		1,7E-1
3400		3,2E-6		7,8E-2		1,7E-1
3405		3,2E-6		7,8E-2		1,7E-1
3410		3,2E-6		7,8E-2		1,7E-1
3415		3,1E-6		7,8E-2		1,7E-1
3420		3,1E-6		7,8E-2		1,7E-1
3425		3,0E-6		7,8E-2		1,7E-1
3430		3,0E-6		7,8E-2		1,7E-1
3435		3,0E-6		7,8E-2		1,7E-1
3440		3,0E-6		7,8E-2		1,7E-1
3445		3,0E-6		7,8E-2		1,7E-1
3450		3,1E-6		7,8E-2		1,7E-1
3455		3,0E-6		7,8E-2		1,7E-1
3460		2,9E-6		7,8E-2		1,7E-1
3465		2,9E-6		7,8E-2		1,7E-1
3470		2,9E-6		7,8E-2		1,7E-1
3475		2,8E-6		7,8E-2		1,7E-1
3480		2,9E-6		7,8E-2		1,7E-1
3485		2,9E-6		7,8E-2		1,7E-1
3490		2,9E-6		7,8E-2		1,7E-1
3495		2,8E-6		7,8E-2		1,7E-1
3500		2,8E-6		7,8E-2		1,7E-1
3505		2,9E-6		7,8E-2		1,7E-1
3510		2,9E-6		7,8E-2		1,7E-1
3515		2,9E-6		7,8E-2		1,7E-1
3520		2,9E-6		7,8E-2		1,7E-1
3525		2,8E-6		7,8E-2		1,7E-1
3530		2,8E-6		7,8E-2		1,7E-1
3535		2,7E-6		7,8E-2		1,7E-1
3540		2,7E-6		7,8E-2		1,7E-1
3545		2,8E-6		7,8E-2		1,7E-1
3550		2,9E-6		7,8E-2		1,7E-1
3555		2,8E-6		7,8E-2		1,7E-1
3560		2,8E-6		7,8E-2		1,7E-1
3565		2,8E-6		7,8E-2		1,7E-1
3570		2,7E-6		7,8E-2		1,7E-1
3575		2,7E-6		7,8E-2		1,7E-1
3580		2,7E-6		7,8E-2		1,7E-1
3585		2,9E-6		7,8E-2		1,7E-1
3590		2,9E-6		7,8E-2		1,7E-1
3595		2,9E-6		7,8E-2		1,7E-1
3600		2,8E-6		7,8E-2		1,7E-1
3605		2,8E-6		7,8E-2		1,7E-1
3610		2,8E-6		7,8E-2		1,7E-1
3615		2,8E-6		7,8E-2		1,7E-1
3620		2,8E-6		7,8E-2		1,7E-1
3625		2,8E-6		7,8E-2		1,7E-1
3630		2,8E-6		7,8E-2		1,7E-1
3635		2,8E-6		7,8E-2		1,7E-1
3640		2,7E-6		7,8E-2		1,7E-1
3645		2,8E-6		7,8E-2		1,7E-1
3650		2,8E-6		7,8E-2		1,7E-1
3655		2,7E-6		7,8E-2		1,7E-1
3660		2,7E-6		7,8E-2		1,7E-1
3665		2,7E-6		7,8E-2		1,7E-1
3670		2,7E-6		7,8E-2		1,7E-1
3675		2,7E-6		7,8E-2		1,7E-1
3680		2,7E-6		7,8E-2		1,7E-1
3685		2,8E-6		7,8E-2		1,7E-1
3690		2,8E-6		7,8E-2		1,7E-1
3695		2,8E-6		7,8E-2		1,7E-1
3700		2,8E-6		7,8E-2		1,7E-1
3705		2,5E-6		7,8E-2		1,7E-1
3710		2,3E-6		7,8E-2		1,7E-1
3715		2,4E-6		7,8E-2		1,7E-1
3720		2,6E-6		7,8E-2		1,7E-1
3725		2,6E-6		7,8E-2		1,7E-1
3730		2,6E-6		7,8E-2		1,7E-1
3735		2,7E-6		7,8E-2		1,7E-1
3740		2,7E-6		7,8E-2		1,7E-1
3745		2,7E-6		7,8E-2		1,7E-1
3750		2,6E-6		7,8E-2		1,7E-1
3755		2,6E-6		7,8E-2		1,7E-1
3760		2,6E-6		7,8E-2		1,7E-1
3765		2,6E-6		7,8E-2		1,7E-1
3770		2,5E-6		7,8E-2		1,7E-1
3775		2,5E-6		7,8E-2		1,7E-1
3780		2,5E-6		7,8E-2		1,7E-1
3785		2,6E-6		7,8E-2		1,7E-1
3790		2,6E-6		7,8E-2		1,7E-1
3795		2,6E-6		7,8E-2		1,7E-1
3800		2,6E-6		7,8E-2		1,7E-1
3805		2,5E-6		7,8E-2		1,7E-1
3810		2,5E-6		7,8E-2		1,7E-1
3815		2,5E-6		7,8E-2		1,7E-1
3820		2,5E-6		7,8E-2		1,7E-1
3825		2,5E-6		7,8E-2		1,7E-1
3830		2,5E-6		7,8E-2		1,7E-1
3835		2,5E-6		7,8E-2		1,7E-1
3840		2,5E-6		7,8E-2		1,7E-1
3845		2,5E-6		7,8E-2		1,7E-1
3850		2,5E-6		7,8E-2		1,7E-1
3855		2,5E-6		7,8E-2		1,7E-1
3860		2,5E-6		7,8E-2		1,7E-1
3865		2,5E-6		7,8E-2		1,7E-1
3870		2,5E-6		7,8E-2		1,7E-1
3875		2,5E-6		7,8E-2		1,7E-1
3880		2,6E-6		7,8E-2		1,7E-1
3885		2,6E-6		7,8E-2		1,7E-1
3890		2,5E-6		7,8E-2		1,7E-1
3895		2,5E-6		7,8E-2		1,7E-1
3900		2,5E-6		7,8E-2		1,7E-1
3905		2,5E-6		7,8E-2		1,7E-1
3910		2,5E-6		7,8E-2		1,7E-1
3915		2,5E-6		7,8E-2		1,7E-1
3920		2,4E-6		7,8E-2		1,7E-1
3925		2,4E-6		7,8E-2		1,7E-1
3930		2,4E-6		7,8E-2		1,7E-1
3935		2,4E-6		7,8E-2		1,7E-1
3940		2,4E-6		7,8E-2		1,7E-1
3945		2,3E-6		7,8E-2		1,7E-1
3950		2,3E-6		7,8E-2		1,7E-1
3955		2,3E-6		7,8E-2		1,7E-1
3960		2,3E-6		7,8E-2		1,7E-1
3965		2,4E-6		7,8E-2		1,7E-1
3970		2,4E-6		7,8E-2		1,7E-1
3975		2,5E-6		7,8E-2		1,7E-1
3980		2,5E-6		7,8E-2		1,7E-1
3985		2,5E-6		7,8E-2		1,7E-1
3990		2,5E-6		7,8E-2		1,7E-1
3995		2,6E-6		7,8E-2		1,7E-1
4000		2,6E-6		7,8E-2		1,7E-1
4005		2,6E-6		7,8E-2		1,7E-1
4010		2,5E-6		7,8E-2		1,7E-1
4015		2,5E-6		7,8E-2		1,7E-1
4020		2,6E-6		7,8E-2		1,7E-1
4025		2,6E-6		7,8E-2		1,7E-1
4030		2,6E-6		7,8E-2		1,7E-1
4035		2,5E-6		7,8E-2		1,7E-1
4040		2,5E-6		7,8E-2		1,7E-1
4045		2,5E-6		7,8E-2		1,7E-1
4050		2,6E-6		7,8E-2		1,7E-1
4055		2,6E-6		7,8E-2		1,7E-1
4060		2,5E-6		7,8E-2		1,7E-1
4065		2,3E-6		7,8E-2		1,7E-1
4070		2,4E-6		7,8E-2		1,7E-1
4075		2,5E-6		7,8E-2		1,7E-1
4080		2,6E-6		7,8E-2		1,7E-1
4085		2,5E-6		7,8E-2		1,7E-1
4090		2,5E-6		7,8E-2		1,7E-1
4095		2,5E-6		7,8E-2		1,7E-1
4100		2,6E-6		7,8E-2		1,7E-1
4105		2,5E-6		7,8E-2		1,7E-1
4110		2,6E-6		7,8E-2		1,7E-1
4115		2,5E-6		7,8E-2		1,7E-1
4120		2,5E-6		7,8E-2		1,7E-1
4125		2,5E-6		7,8E-2		1,7E-1
4130		2,5E-6		7,8E-2		1,7E-1
4135		2,5E-6		7,8E-2		1,7E-1
4140		2,4E-6		7,8E-2		1,7E-1
4145		2,5E-6		7,8E-2		1,7E-1
4150		2,6E-6		7,8E-2		1,7E-1
4155		2,6E-6		7,8E-2		1,7E-1
4160		2,5E-6		7,8E-2		1,7E-1
4165		2,5E-6		7,8E-2		1,7E-1
4170		2,5E-6		7,8E-2		1,7E-1
4175		2,6E-6		7,8E-2		1,7E-1
4180		2,5E-6		7,8E-2		1,7E-1
4185		2,5E-6		7,8E-2		1,7E-1
4190		2,5E-6		7,8E-2		1,7E-1
4195		2,6E-6		7,8E-2		1,7E-1
4200		2,6E-6		7,8E-2		1,7E-1
4205		2,6E-6		7,8E-2		1,7E-1
4210		2,6E-6		7,8E-2		1,7E-1
4215		2,5E-6		7,8E-2		1,7E-1
4220		2,6E-6		7,8E-2		1,7E-1
4225		2,6E-6		7,8E-2		1,7E-1
4230		2,5E-6		7,8E-2		1,7E-1
4235		2,4E-6		7,8E-2		1,7E-1
4240		2,4E-6		7,8E-2		1,7E-1
4245		2,4E-6		7,8E-2		1,7E-1
4250		2,4E-6		7,8E-2		1,7E-1
4255		2,4E-6		7,8E-2		1,7E-1
4260		2,4E-6		7,8E-2		1,7E-1
4265		2,4E-6		7,8E-2		1,7E-1
4270		2,5E-6		7,8E-2		1,7E-1
4275		2,5E-6		7,8E-2		1,7E-1
4280		2,5E-6		7,8E-2		1,7E-1
4285		2,4E-6		7,8E-2		1,7E-1
4290		2,5E-6		7,8E-2		1,7E-1
4295		2,5E-6		7,8E-2		1,7E-1
4300		2,5E-6		7,8E-2		1,7E-1
4305		2,5E-6		7,8E-2		1,7E-1
4310		2,5E-6		7,8E-2		1,7E-1
4315		2,5E-6		7,8E-2		1,7E-1
4320		2,5E-6		7,8E-2		1,7E-1
4325		2,5E-6		7,8E-2		1,7E-1
4330		2,5E-6		7,8E-2		1,7E-1
4335		2,5E-6		7,8E-2		1,7E-1
4340		2,5E-6		7,8E-2		1,7E-1
4345		2,6E-6		7,8E-2		1,7E-1
4350		2,6E-6		7,8E-2		1,7E-1
4355		2,6E-6		7,8E-2		1,7E-1
4360		2,5E-6		7,8E-2		1,7E-1
4365		2,5E-6		7,8E-2		1,7E-1
4370		2,6E-6		7,8E-2		1,7E-1
4375		2,6E-6		7,8E-2		1,7E-1
4380		2,6E-6		7,8E-2		1,7E-1
4385		2,6E-6		7,8E-2		1,7E-1
4390		2,6E-6		7,8E-2		1,7E-1
4395		2,5E-6		7,8E-2		1,7E-1
4400		2,4E-6		7,8E-2		1,7E-1
4405		2,4E-6		7,8E-2		1,7E-1
4410		2,5E-6		7,8E-2		1,7E-1
4415		2,6E-6		7,8E-2		1,7E-1
4420		2,7E-6		7,8E-2		1,7E-1
4425		2,7E-6		7,8E-2		1,7E-1
4430		2,7E-6		7,8E-2		1,7E-1
4435		2,7E-6		7,8E-2		1,7E-1
4440		2,7E-6		7,8E-2		1,7E-1
4445		2,7E-6		7,8E-2		1,7E-1
4450		2,7E-6		7,8E-2		1,7E-1
4455		2,7E-6		7,8E-2		1,7E-1
4460		2,8E-6		7,8E-2		1,7E-1
4465		2,7E-6		7,8E-2		1,7E-1
4470		2,7E-6		7,8E-2		1,7E-1
4475		2,7E-6		7,8E-2		1,7E-1
4480		2,7E-6		7,8E-2		1,7E-1
4485		2,7E-6		7,8E-2		1,7E-1
4490		2,6E-6		7,8E-2		1,7E-1
4495		2,6E-6		7,8E-2		1,7E-1
4500		2,6E-6		7,8E-2		1,7E-1
4505		2,7E-6		7,8E-2		1,7E-1
4510		2,8E-6		7,8E-2		1,7E-1
4515		2,8E-6		7,8E-2		1,7E-1
4520		2,8E-6		7,8E-2		1,7E-1
4525		2,8E-6		7,8E-2		1,7E-1
4530		2,8E-6		7,8E-2		1,7E-1
4535		2,8E-6		7,8E-2		1,7E-1
4540		2,8E-6		7,8E-2		1,7E-1
4545		2,8E-6		7,8E-2		1,7E-1
4550		2,8E-6		7,8E-2		1,7E-1
4555		2,7E-6		7,8E-2		1,7E-1
4560		2,8E-6		7,8E-2		1,7E-1
4565		2,8E-6		7,8E-2		1,7E-1
4570		2,9E-6		7,8E-2		1,7E-1
4575		2,9E-6		7,8E-2		1,7E-1
4580		2,8E-6		7,8E-2		1,7E-1
4585		2,8E-6		7,8E-2		1,7E-1
4590		2,8E-6		7,8E-2		1,7E-1
4595		2,7E-6		7,8E-2		1,7E-1
4600		2,8E-6		7,8E-2		1,7E-1
4605		2,9E-6		7,8E-2		1,7E-1
4610		3,1E-6		7,8E-2		1,7E-1
4615		3,1E-6		7,8E-2		1,7E-1
4620		3,1E-6		7,8E-2		1,7E-1
4625		3,1E-6		7,8E-2		1,7E-1
4630		3,1E-6		7,8E-2		1,7E-1
4635		3,2E-6		7,8E-2		1,7E-1
4640		3,3E-6		7,8E-2		1,7E-1
4645		3,4E-6		7,8E-2		1,7E-1
4650		3,4E-6		7,8E-2		1,7E-1
4655		3,4E-6		7,8E-2		1,7E-1
4660		3,4E-6		7,8E-2		1,7E-1
4665		3,5E-6		7,8E-2		1,7E-1
4670		3,7E-6		7,8E-2		1,7E-1
4675		3,9E-6		7,8E-2		1,7E-1
4680		3,9E-6		7,8E-2		1,7E-1
4685		3,9E-6		7,8E-2		1,7E-1
4690		3,9E-6		7,8E-2		1,7E-1
4695		4,0E-6		7,8E-2		1,7E-1
4700		4,2E-6		7,8E-2		1,7E-1
4705		4,3E-6		7,8E-2		1,7E-1
4710		4,4E-6		7,8E-2		1,7E-1
4715		4,4E-6		7,8E-2		1,7E-1
4720		4,4E-6		7,8E-2		1,7E-1
4725		4,4E-6		7,8E-2		1,7E-1
4730		4,4E-6		7,8E-2		1,7E-1
4735		4,5E-6		7,8E-2		1,7E-1
4740		4,6E-6		7,8E-2		1,7E-1
4745		4,8E-6		7,8E-2		1,7E-1
4750		4,9E-6		7,8E-2		1,7E-1
4755		5,1E-6		7,8E-2		1,7E-1
4760		5,1E-6		7,8E-2		1,7E-1
4765		5,3E-6		7,8E-2		1,7E-1
4770		5,3E-6		7,8E-2		1,7E-1
4775		5,5E-6		7,8E-2		1,7E-1
4780		5,6E-6		7,8E-2		1,7E-1
4785		5,8E-6		7,8E-2		1,7E-1
4790		5,8E-6		7,8E-2		1,7E-1
4795		5,9E-6		7,8E-2		1,7E-1
4800		6,0E-6		7,8E-2		1,7E-1
4805		6,2E-6		7,8E-2		1,7E-1
4810		6,2E-6		7,8E-2		1,7E-1
4815		6,3E-6		7,8E-2		1,7E-1
4820		6,5E-6		7,8E-2		1,7E-1
4825		6,7E-6		7,8E-2		1,7E-1
4830		6,8E-6		7,8E-2		1,7E-1
4835		6,8E-6		7,8E-2		1,7E-1
4840		6,8E-6		7,8E-2		1,7E-1
4845		6,8E-6		7,8E-2		1,7E-1
4850		6,8E-6		7,8E-2		1,7E-1
4855		7,0E-6		7,8E-2		1,7E-1
4860		7,2E-6		7,8E-2		1,7E-1
4865		7,0E-6		7,8E-2		1,7E-1
4870		7,1E-6		7,8E-2		1,7E-1
4875		7,1E-6		7,8E-2		1,7E-1
4880		7,3E-6		7,8E-2		1,7E-1
4885		7,2E-6		7,8E-2		1,7E-1
4890		7,3E-6		7,8E-2		1,7E-1
4895		7,4E-6		7,8E-2		1,7E-1
4900		7,5E-6		7,8E-2		1,7E-1
4905		7,6E-6		7,8E-2		1,7E-1
4910		7,7E-6		7,8E-2		1,7E-1
4915		7,7E-6		7,8E-2		1,7E-1
4920		7,8E-6		7,8E-2		1,7E-1
4925		7,9E-6		7,8E-2		1,7E-1
4930		7,9E-6		7,8E-2		1,7E-1
4935		8,0E-6		7,8E-2		1,7E-1
4940		8,0E-6		7,8E-2		1,7E-1
4945		8,0E-6		7,8E-2		1,7E-1
4950		8,0E-6		7,8E-2		1,7E-1
4955		8,0E-6		7,8E-2		1,7E-1
4960		8,1E-6		7,8E-2		1,7E-1
4965		8,1E-6		7,8E-2		1,7E-1
4970		8,1E-6		7,8E-2		1,7E-1
4975		8,1E-6		7,8E-2		1,7E-1
4980		8,2E-6		7,8E-2		1,7E-1
4985		8,3E-6		7,8E-2		1,7E-1
4990		8,3E-6		7,8E-2		1,7E-1
4995		8,3E-6		7,8E-2		1,7E-1
5000		8,4E-6		7,8E-2		1,7E-1
5005		8,3E-6		7,8E-2		1,7E-1
5010		8,3E-6		7,8E-2		1,7E-1
5015		8,3E-6		7,8E-2		1,7E-1
5020		8,4E-6		7,8E-2		1,7E-1
5025		8,5E-6		7,8E-2		1,7E-1
5030		8,5E-6		7,8E-2		1,7E-1
5035		8,5E-6		7,8E-2		1,7E-1
5040		8,5E-6		7,8E-2		1,7E-1
5045		8,5E-6		7,8E-2		1,7E-1
5050		8,5E-6		7,8E-2		1,7E-1
5055		8,4E-6		7,8E-2		1,7E-1
5060		8,4E-6		7,8E-2		1,7E-1
5065		8,4E-6		7,8E-2		1,7E-1
5070		8,3E-6		7,8E-2		1,7E-1
5075		8,2E-6		7,8E-2		1,7E-1
5080		8,2E-6		7,8E-2		1,7E-1
5085		8,2E-6		7,8E-2		1,7E-1
5090		8,2E-6		7,8E-2		1,7E-1
5095		8,1E-6		7,8E-2		1,7E-1
5100		8,1E-6		7,8E-2		1,7E-1
5105		8,1E-6		7,8E-2		1,7E-1
5110		8,1E-6		7,8E-2		1,7E-1
5115		8,0E-6		7,8E-2		1,7E-1
5120		7,8E-6		7,8E-2		1,7E-1
5125		7,6E-6		7,8E-2		1,7E-1
5130		7,7E-6		7,8E-2		1,7E-1
5135		7,8E-6		7,8E-2		1,7E-1
5140		7,8E-6		7,8E-2		1,7E-1
5145		7,7E-6		7,8E-2		1,7E-1
5150		7,7E-6		7,8E-2		1,7E-1
5155		7,7E-6		7,8E-2		1,7E-1
5160		7,7E-6		7,8E-2		1,7E-1
5165		7,6E-6		7,8E-2		1,7E-1
5170		7,7E-6		7,8E-2		1,7E-1
5175		7,7E-6		7,8E-2		1,7E-1
5180		7,7E-6		7,8E-2		1,7E-1
5185		7,6E-6		7,8E-2		1,7E-1
5190		7,6E-6		7,8E-2		1,7E-1
5195		7,6E-6		7,8E-2		1,7E-1
5200		7,4E-6		7,8E-2		1,7E-1
5205		7,2E-6		7,8E-2		1,7E-1
5210		7,2E-6		7,8E-2		1,7E-1
5215		7,4E-6		7,8E-2		1,7E-1
5220		7,4E-6		7,8E-2		1,7E-1
5225		7,5E-6		7,8E-2		1,7E-1
5230		7,5E-6		7,8E-2		1,7E-1
5235		7,5E-6		7,8E-2		1,7E-1
5240		7,4E-6		7,8E-2		1,7E-1
5245		7,5E-6		7,8E-2		1,7E-1
5250		7,4E-6		7,8E-2		1,7E-1
5255		7,2E-6		7,8E-2		1,7E-1
5260		7,2E-6		7,8E-2		1,7E-1
5265		7,3E-6		7,8E-2		1,7E-1
5270		7,4E-6		7,8E-2		1,7E-1
5275		7,4E-6		7,8E-2		1,7E-1
5280		7,4E-6		7,8E-2		1,7E-1
5285		7,3E-6		7,8E-2		1,7E-1
5290		7,3E-6		7,8E-2		1,7E-1
5295		7,3E-6		7,8E-2		1,7E-1
5300		7,4E-6		7,8E-2		1,7E-1
5305		7,4E-6		7,8E-2		1,7E-1
5310		7,4E-6		7,8E-2		1,7E-1
5315		7,3E-6		7,8E-2		1,7E-1
5320		7,2E-6		7,8E-2		1,7E-1
5325		7,0E-6		7,8E-2		1,7E-1
5330		7,1E-6		7,8E-2		1,7E-1
5335		7,3E-6		7,8E-2		1,7E-1
5340		7,4E-6		7,8E-2		1,7E-1
5345		7,4E-6		7,8E-2		1,7E-1
5350		7,4E-6		7,8E-2		1,7E-1
5355		7,4E-6		7,8E-2		1,7E-1
5360		7,5E-6		7,8E-2		1,7E-1
5365		7,5E-6		7,8E-2		1,7E-1
5370		7,3E-6		7,8E-2		1,7E-1
5375		7,2E-6		7,8E-2		1,7E-1
5380		7,3E-6		7,8E-2		1,7E-1
5385		7,4E-6		7,8E-2		1,7E-1
5390		7,4E-6		7,8E-2		1,7E-1
5395		7,4E-6		7,8E-2		1,7E-1
5400		7,4E-6		7,8E-2		1,7E-1
5405		7,2E-6		7,8E-2		1,7E-1
5410		7,2E-6		7,8E-2		1,7E-1
5415		7,3E-6		7,8E-2		1,7E-1
5420		7,4E-6		7,8E-2		1,7E-1
5425		7,4E-6		7,8E-2		1,7E-1
5430		7,4E-6		7,8E-2		1,7E-1
5435		7,4E-6		7,8E-2		1,7E-1
5440		7,4E-6		7,8E-2		1,7E-1
5445		7,2E-6		7,8E-2		1,7E-1
5450		7,3E-6		7,8E-2		1,7E-1
5455		7,4E-6		7,8E-2		1,7E-1
5460		7,5E-6		7,8E-2		1,7E-1
5465		7,4E-6		7,8E-2		1,7E-1
5470		7,4E-6		7,8E-2		1,7E-1
5475		7,4E-6		7,8E-2		1,7E-1
5480		7,5E-6		7,8E-2		1,7E-1
5485		7,5E-6		7,8E-2		1,7E-1
5490		7,5E-6		7,8E-2		1,7E-1
5495		7,5E-6		7,8E-2		1,7E-1
5500		7,6E-6		7,8E-2		1,7E-1
5505		7,6E-6		7,8E-2		1,7E-1
5510		7,5E-6		7,8E-2		1,7E-1
5515		7,5E-6		7,8E-2		1,7E-1
5520		7,5E-6		7,8E-2		1,7E-1
5525		7,6E-6		7,8E-2		1,7E-1
5530		7,6E-6		7,8E-2		1,7E-1
5535		7,6E-6		7,8E-2		1,7E-1
5540		7,8E-6		7,8E-2		1,7E-1
5545		7,8E-6		7,8E-2		1,7E-1
5550		7,8E-6		7,8E-2		1,7E-1
5555		7,9E-6		7,8E-2		1,7E-1
5560		8,0E-6		7,8E-2		1,7E-1
5565		8,0E-6		7,8E-2		1,7E-1
5570		8,0E-6		7,8E-2		1,8E-1
5575		8,0E-6		7,8E-2		1,7E-1
5580		8,0E-6		7,8E-2		1,7E-1
5585		7,8E-6		7,8E-2		1,8E-1
5590		7,8E-6		7,8E-2		1,7E-1
5595		7,9E-6		7,8E-2		1,8E-1
5600		8,2E-6		7,8E-2		1,8E-1
5605		8,2E-6		7,8E-2		1,8E-1
5610		8,3E-6		7,8E-2		1,7E-1
5615		8,4E-6		7,8E-2		1,7E-1
5620		8,4E-6		7,8E-2		1,7E-1
5625		8,5E-6		7,8E-2		1,7E-1
5630		8,5E-6		7,8E-2		1,7E-1
5635		8,6E-6		7,8E-2		1,7E-1
5640		8,6E-6		7,8E-2		1,7E-1
5645		8,6E-6		7,8E-2		1,7E-1
5650		8,7E-6		7,8E-2		1,7E-1
5655		8,8E-6		7,8E-2		1,8E-1
5660		8,6E-6		7,8E-2		1,8E-1
