Süre	1. Bölge	2. Bölge	3. Bölge	Isýnma	Soðutma 
(Sn)	(ºC)		(ºC)		(ºC)		(ºC)	(ºC)
241	24		25		23		24	16
242	24		25		23		24	16
243	24		25		23		24	16
244	24		25		23		24	16
245	24		25		23		24	16
246	24		25		23		24	16
247	24		25		23		24	16
248	24		25		23		24	16
249	24		25		23		24	16
250	24		25		23		24	16
251	24		25		23		24	16
252	24		25		23		24	16
253	24		25		23		24	16
254	24		25		23		24	16
255	24		25		23		24	16
256	24		25		23		24	16
257	24		25		23		24	16
258	24		25		23		24	16
259	24		25		23		25	16
260	24		25		23		25	16
261	24		25		23		25	16
262	24		25		23		25	16
263	24		26		23		25	16
264	24		26		23		25	16
265	24		26		23		25	16
266	24		26		23		25	16
267	24		26		23		25	16
268	24		26		23		25	16
269	24		26		23		25	16
270	24		26		23		25	16
271	24		26		23		25	16
272	24		26		23		25	16
273	24		26		23		25	16
274	24		26		23		25	16
275	24		26		23		25	16
276	24		26		23		25	16
277	24		26		23		25	16
278	25		26		23		25	16
279	25		26		23		25	16
280	25		26		23		25	16
281	25		26		23		25	16
282	25		26		23		25	16
283	25		26		23		25	16
284	25		26		23		25	16
285	25		26		23		25	16
286	25		26		23		25	16
287	25		26		23		25	16
288	25		26		23		25	16
289	25		26		23		25	16
290	25		26		23		25	16
291	25		26		23		25	16
292	25		26		23		25	16
293	25		26		23		25	16
294	25		26		23		25	16
295	25		26		24		25	16
296	25		26		24		25	16
297	25		26		24		25	16
298	25		26		24		25	16
299	25		26		24		25	16
300	25		26		24		25	16
301	25		26		24		25	16
302	25		26		24		25	16
303	25		26		24		25	16
304	25		26		24		25	16
305	25		26		24		25	16
306	25		26		24		25	16
307	25		26		24		25	16
308	25		26		24		25	16
309	25		26		24		25	16
310	25		26		24		25	16
311	25		26		24		25	16
312	25		26		24		25	16
313	25		26		24		25	16
314	25		26		24		25	16
315	25		26		24		25	16
316	25		26		24		25	16
317	25		26		24		25	16
318	25		26		24		25	16
319	25		26		24		25	16
320	25		26		24		25	16
321	25		26		24		25	16
322	25		26		24		25	16
323	25		26		24		25	16
324	25		26		24		25	16
325	25		26		24		25	16
326	25		26		24		25	16
327	26		26		24		25	16
328	26		26		24		25	16
329	26		26		24		25	16
330	26		26		24		26	16
331	26		27		24		26	16
332	26		27		24		26	16
333	26		27		24		26	16
334	26		27		24		26	16
335	26		27		24		26	16
336	26		27		24		26	16
337	26		27		24		26	16
338	26		27		24		26	16
339	26		27		24		26	16
340	26		27		24		26	16
341	26		27		24		26	16
342	26		27		24		26	16
343	26		27		24		26	16
344	26		27		24		26	16
345	26		27		24		26	16
346	26		27		24		26	16
347	26		27		24		26	16
348	26		27		24		26	16
349	26		27		24		26	16
350	26		27		24		26	16
351	26		27		24		26	16
352	26		27		24		26	16
353	26		27		25		26	16
354	26		27		25		26	16
355	26		27		25		26	16
356	26		27		25		26	16
357	26		27		25		26	16
358	26		27		25		26	16
359	27		27		25		26	16
360	27		27		25		26	16
361	27		27		25		26	16
362	27		27		25		27	16
363	27		27		25		27	16
364	27		27		25		27	16
365	27		27		25		27	16
366	27		27		25		27	16
367	27		28		25		27	16
368	27		28		25		27	16
369	27		28		25		27	16
370	27		28		25		27	16
371	27		28		25		27	16
372	27		28		25		27	16
373	27		28		25		27	16
374	27		28		25		27	16
375	27		28		25		27	16
376	27		28		25		27	16
377	28		28		25		27	16
378	28		28		25		27	16
379	28		28		25		27	16
380	28		28		25		27	16
381	28		28		26		27	16
382	28		28		26		27	16
383	28		28		26		27	16
384	28		28		26		27	16
385	28		28		26		27	16
386	28		28		26		27	16
387	28		28		26		27	16
388	28		28		26		27	16
389	28		28		26		27	16
390	28		28		26		28	16
391	28		29		26		28	16
392	28		29		26		28	16
393	28		29		26		28	16
394	28		29		26		28	16
395	28		29		26		28	16
396	29		29		26		28	16
397	29		29		26		28	16
398	29		29		26		28	16
399	29		29		26		28	16
400	29		29		26		28	16
401	29		29		27		28	16
402	29		29		27		28	16
403	29		29		27		28	16
404	29		29		27		28	16
405	29		29		27		28	16
406	29		29		27		28	16
407	29		29		27		28	16
408	29		29		27		28	16
409	29		30		27		28	16
410	29		30		27		29	16
411	29		30		27		29	16
412	29		30		27		29	16
413	29		30		27		29	16
414	30		30		27		29	16
415	30		30		27		29	16
416	30		30		27		29	16
417	30		30		27		29	16
418	30		30		27		29	16
419	30		30		27		29	16
420	30		30		27		29	16
421	30		30		27		29	16
422	30		30		27		29	16
423	30		30		28		29	16
424	30		30		28		29	16
425	30		30		28		29	16
426	30		30		28		29	16
427	30		30		28		30	16
428	30		31		28		30	16
429	30		31		28		30	16
430	30		31		28		30	16
431	31		31		28		30	16
432	31		31		28		30	16
433	31		31		28		30	16
434	31		31		28		30	16
435	31		31		28		30	16
436	31		31		28		30	16
437	31		31		28		30	16
438	31		31		28		30	16
439	31		31		28		30	16
440	31		31		28		30	16
441	31		31		28		30	16
442	31		31		28		30	16
443	31		32		28		31	16
444	31		32		28		31	16
445	31		32		28		31	16
446	31		32		28		31	16
447	31		32		29		31	16
448	32		32		29		31	16
449	32		32		29		31	16
450	32		32		29		31	16
451	32		32		29		31	16
452	32		32		29		31	16
453	32		32		29		31	16
454	32		32		29		31	16
455	32		32		29		31	16
456	32		32		29		31	16
457	32		32		29		31	16
458	32		32		29		32	16
459	32		32		29		32	16
460	32		32		29		32	16
461	32		32		29		32	16
462	32		32		29		32	16
463	32		32		29		32	16
464	33		33		29		32	16
465	33		33		29		32	16
466	33		33		29		32	16
467	33		33		30		32	16
468	33		33		30		32	16
469	33		33		30		32	16
470	33		33		30		32	16
471	33		33		30		32	16
472	33		33		30		32	16
473	33		33		30		32	16
474	33		33		30		33	16
475	33		33		30		33	16
476	33		33		30		33	16
477	33		33		30		33	16
478	33		33		30		33	16
479	33		33		30		33	16
480	33		33		30		33	16
481	33		33		30		33	16
482	34		33		30		33	16
483	34		34		31		33	16
484	34		34		31		33	16
485	34		34		31		33	16
486	34		34		31		33	16
487	34		34		31		33	16
488	34		34		31		34	16
489	34		34		31		34	16
490	34		34		31		34	16
491	34		34		31		34	16
492	34		34		31		34	16
493	34		34		31		34	16
494	34		34		31		34	16
495	34		34		31		34	16
496	35		34		31		34	16
497	35		34		31		34	16
498	35		35		31		34	16
499	35		35		31		34	16
500	35		35		31		34	16
501	35		35		31		35	16
502	35		35		32		35	16
503	35		35		32		35	16
504	35		35		32		35	16
505	35		35		32		35	16
506	36		35		32		35	16
507	36		35		32		35	16
508	36		35		32		35	16
509	36		35		32		35	16
510	36		35		32		35	16
511	36		35		32		35	16
512	36		35		32		35	16
513	36		35		32		35	16
514	36		36		32		36	16
515	36		36		32		36	16
516	36		36		32		36	16
517	36		36		32		36	16
518	36		36		32		36	16
519	36		36		32		36	16
520	36		36		33		36	16
521	36		36		33		36	16
522	36		36		33		36	16
523	36		36		33		36	16
524	37		36		33		36	16
525	37		36		33		36	16
526	37		36		33		37	16
527	37		37		33		37	16
528	37		37		33		37	16
529	37		37		33		37	16
530	37		37		33		37	16
531	37		37		33		37	16
532	37		37		33		37	16
533	37		37		33		37	16
534	37		37		33		37	16
535	37		37		33		37	16
536	37		37		33		37	16
537	38		37		33		37	16
538	38		38		33		37	16
539	38		38		34		38	16
540	38		38		34		38	16
541	38		38		34		38	16
542	38		38		34		38	16
543	38		38		34		38	16
544	38		38		34		38	16
545	38		38		34		38	16
546	38		38		34		38	16
547	38		38		34		38	16
548	38		38		34		38	16
549	38		38		34		38	16
550	38		38		34		38	16
551	38		38		34		38	16
552	38		38		34		39	16
553	38		39		34		39	16
554	39		39		34		39	16
555	39		39		35		39	16
556	39		39		35		39	16
557	39		39		35		39	16
558	39		39		35		39	16
559	39		39		35		39	16
560	39		39		35		39	16
561	39		39		35		39	16
562	39		39		35		39	16
563	39		39		35		39	16
564	39		39		35		39	16
565	39		39		35		40	16
566	40		39		35		40	16
567	40		40		35		40	16
568	40		40		35		40	16
569	40		40		35		40	16
570	40		40		36		40	16
571	40		40		36		40	16
572	40		40		36		40	16
573	40		40		36		40	16
574	40		40		36		40	16
575	40		40		36		40	16
576	40		40		36		40	16
577	40		40		36		40	16
578	40		40		36		41	16
579	41		40		36		41	16
580	41		40		36		41	16
581	41		40		36		41	16
582	41		41		36		41	16
583	41		41		36		41	16
584	41		41		36		41	16
585	41		41		36		41	16
586	41		41		36		41	16
587	41		41		36		41	16
588	41		41		37		41	16
589	41		41		37		41	16
590	41		41		37		41	16
591	41		41		37		41	16
592	41		41		37		41	16
593	41		41		37		41	16
594	41		41		37		42	16
595	42		41		37		42	16
596	42		41		37		42	16
597	42		41		37		42	16
598	42		42		37		42	16
599	42		42		37		42	16
600	42		42		37		42	16
601	42		42		37		42	16
602	42		42		38		42	16
603	42		42		38		42	16
604	42		42		38		42	16
605	42		42		38		42	16
606	42		42		38		43	16
607	42		42		38		43	16
608	43		42		38		43	16
609	43		42		38		43	16
610	43		42		38		43	16
611	43		42		38		43	16
612	43		43		38		43	16
613	43		43		38		43	16
614	43		43		38		43	16
615	43		43		38		43	16
616	43		43		38		43	16
617	43		43		39		43	16
618	43		43		39		43	16
619	43		43		39		44	16
620	43		43		39		44	16
621	43		43		39		44	16
622	43		43		39		44	16
623	43		43		39		44	16
624	43		43		39		44	16
625	43		44		39		44	16
626	43		44		39		44	16
627	44		44		39		44	16
628	44		44		39		44	16
629	44		44		39		44	16
630	44		44		39		44	16
631	44		44		39		44	16
632	44		44		39		45	16
633	44		44		39		45	16
634	44		44		39		45	16
635	44		44		39		45	16
636	44		44		40		45	16
637	44		44		40		45	16
638	45		44		40		45	16
639	45		44		40		45	16
640	45		45		40		45	16
641	45		45		40		45	16
642	45		45		40		45	16
643	45		45		40		45	16
644	45		45		40		45	16
645	45		45		40		45	16
646	45		45		40		46	16
647	45		45		40		46	16
648	45		45		40		46	16
649	45		45		40		46	16
650	45		45		40		46	16
651	45		45		40		46	16
652	45		45		41		46	16
653	45		45		41		46	16
654	45		45		41		46	16
655	45		45		41		46	16
656	46		45		41		46	16
657	46		45		41		46	16
658	46		45		41		47	16
659	46		46		41		47	16
660	46		46		41		47	16
661	46		46		41		47	16
662	46		46		41		47	16
663	46		46		41		47	16
664	46		46		41		47	16
665	46		46		41		47	16
666	46		46		41		47	16
667	47		46		41		47	16
668	47		46		41		47	16
669	47		46		41		47	16
670	47		47		41		47	16
671	47		47		42		47	16
672	47		47		42		48	16
673	47		47		42		48	16
674	47		47		42		48	16
675	47		47		42		48	16
676	47		47		42		48	16
677	47		47		42		48	16
678	47		47		42		48	16
679	47		47		42		48	16
680	47		47		42		48	16
681	47		47		42		48	16
682	47		47		42		48	16
683	47		47		42		48	16
684	47		47		42		48	16
685	48		47		42		49	16
686	48		47		43		49	16
687	48		47		43		49	16
688	48		48		43		49	16
689	48		48		43		49	16
690	48		48		43		49	16
691	48		48		43		49	16
692	48		48		43		49	16
693	48		48		43		49	16
694	48		48		43		49	16
695	48		48		43		49	16
696	48		48		43		49	16
697	48		48		43		49	16
698	48		48		43		49	16
699	49		48		43		49	16
700	49		48		43		49	16
701	49		48		43		50	16
702	49		49		44		50	16
703	49		49		44		50	16
704	49		49		44		50	16
705	49		49		44		50	16
706	49		49		44		50	16
707	49		49		44		50	16
708	49		49		44		50	16
709	49		49		44		50	16
710	49		49		44		50	16
711	49		49		44		51	16
712	49		49		44		51	16
713	49		49		44		51	16
714	50		49		44		51	16
715	50		49		44		51	16
716	50		49		44		51	16
717	50		49		45		51	16
718	50		50		45		51	16
719	50		50		45		51	16
720	50		50		45		51	16
721	50		50		45		51	16
722	50		50		45		51	16
723	50		50		45		51	16
724	50		50		45		51	16
725	50		50		45		51	16
726	50		50		45		51	16
727	51		50		45		52	16
728	51		50		45		52	16
729	51		50		45		52	16
730	51		51		45		52	16
731	51		51		45		52	16
732	51		51		45		52	16
733	51		51		45		52	16
734	51		51		46		52	16
735	51		51		46		52	16
736	51		51		46		52	16
737	51		51		46		52	16
738	51		51		46		52	16
739	51		51		46		52	16
740	51		51		46		53	16
741	51		51		46		53	16
742	51		51		46		53	16
743	52		51		46		53	16
744	52		52		46		53	16
745	52		52		46		53	16
746	52		52		46		53	16
747	52		52		46		53	16
748	52		52		46		53	16
749	52		52		46		53	16
750	52		52		47		53	16
751	52		52		47		53	16
752	52		52		47		53	16
753	52		52		47		53	16
754	52		52		47		53	16
755	52		52		47		53	16
756	53		52		47		53	16
757	53		52		47		53	16
758	53		52		47		54	16
759	53		52		47		54	16
760	53		53		47		54	16
761	53		53		47		54	16
762	53		53		47		54	16
763	53		53		47		54	16
764	53		53		47		54	16
765	53		53		47		54	16
766	53		53		47		54	16
767	53		53		47		54	16
768	53		53		48		54	16
769	53		53		48		55	16
770	53		53		48		55	16
771	53		53		48		55	16
772	53		53		48		55	16
773	54		53		48		55	16
774	54		53		48		55	16
775	54		53		48		55	16
776	54		54		48		55	16
777	54		54		48		55	16
778	54		54		48		55	16
779	54		54		48		55	16
780	54		54		48		55	16
781	54		54		48		55	16
782	54		54		48		55	16
783	54		54		48		55	16
784	54		54		49		56	16
785	55		54		49		56	16
786	55		54		49		56	16
787	55		54		49		56	16
788	55		54		49		56	16
789	55		54		49		56	16
790	55		54		49		56	16
791	55		54		49		56	16
792	55		55		49		56	16
793	55		55		49		56	16
794	55		55		49		56	16
795	55		55		49		57	16
796	55		55		49		57	16
797	55		55		50		57	16
798	55		55		50		57	16
799	55		55		50		57	16
800	55		55		50		57	16
801	56		55		50		57	16
802	56		55		50		57	16
803	56		55		50		57	16
804	56		55		50		57	16
805	56		55		50		57	16
806	56		55		50		57	16
807	56		56		50		57	16
808	56		56		50		57	16
809	56		56		50		57	16
810	56		56		50		58	16
811	56		56		50		58	16
812	56		56		50		58	16
813	56		56		51		58	16
814	56		56		51		58	16
815	57		56		51		58	16
816	57		56		51		58	16
817	57		56		51		58	16
818	57		56		51		58	16
819	57		56		51		58	16
820	57		56		51		58	16
821	57		56		51		58	16
822	57		56		51		58	16
823	57		57		51		58	16
824	57		57		51		59	16
825	57		57		51		59	16
826	57		57		51		59	16
827	57		57		51		59	16
828	57		57		51		59	16
829	57		57		51		59	16
830	57		57		52		59	16
831	58		57		52		59	16
832	58		57		52		59	16
833	58		57		52		59	16
834	58		58		52		59	16
835	58		58		52		59	16
836	58		58		52		59	16
837	58		58		52		59	16
838	58		58		52		59	16
839	58		58		52		59	16
840	58		58		52		60	16
841	58		58		52		60	16
842	58		58		52		60	16
843	58		58		53		60	16
844	59		58		53		60	16
845	59		58		53		60	16
846	59		58		53		60	16
847	59		58		53		60	16
848	59		58		53		60	16
849	59		58		53		60	16
850	59		58		53		60	16
851	59		58		53		60	16
852	59		58		53		60	16
853	59		59		53		60	16
854	59		59		53		60	16
855	59		59		53		61	16
856	59		59		53		61	16
857	59		59		53		61	16
858	59		59		53		61	16
859	59		59		53		61	16
860	60		59		54		61	16
861	60		59		54		61	16
862	60		59		54		61	16
863	60		59		54		61	16
864	60		59		54		61	16
865	60		59		54		61	16
866	60		60		54		61	16
867	60		60		54		61	16
868	60		60		54		62	16
869	60		60		54		62	16
870	60		60		54		62	16
871	60		60		54		62	16
872	60		60		55		62	16
873	60		60		55		62	16
874	60		60		55		62	16
875	60		60		55		62	16
876	60		60		55		62	16
877	61		60		55		62	16
878	61		60		55		62	16
879	61		60		55		62	16
880	61		60		55		62	16
881	61		60		55		62	16
882	61		60		55		62	16
883	61		60		55		62	16
884	61		60		55		62	16
885	61		61		55		62	16
886	61		61		56		62	16
887	61		61		56		63	16
888	62		61		56		63	16
889	62		61		56		63	16
890	62		61		56		63	16
891	62		61		56		63	16
892	62		61		56		63	16
893	62		61		56		63	16
894	62		61		56		63	16
895	62		62		56		63	16
896	62		62		56		63	16
897	62		62		56		63	16
898	62		62		56		63	16
899	62		62		57		63	16
900	62		62		57		64	16
901	62		62		57		64	16
902	63		62		57		64	16
903	63		62		57		64	16
904	63		62		57		64	16
905	63		62		57		64	16
906	63		62		57		64	16
907	63		62		57		64	16
908	63		62		57		64	16
909	63		62		57		64	16
910	63		62		57		64	16
911	63		62		57		64	16
912	63		62		57		64	16
913	63		62		57		64	16
914	63		63		58		64	16
915	63		63		58		64	16
916	64		63		58		64	16
917	64		63		58		65	16
918	64		63		58		65	16
919	64		63		58		65	16
920	64		63		58		65	16
921	64		63		58		65	16
922	64		63		58		65	16
923	64		63		58		65	16
924	64		63		58		65	16
925	64		63		58		65	16
926	64		63		58		65	16
927	64		63		58		65	16
928	64		63		58		65	16
929	64		63		58		65	16
930	64		64		58		65	16
931	65		64		59		65	16
932	65		64		59		65	16
933	65		64		59		66	16
934	65		64		59		66	16
935	65		64		59		66	16
936	65		64		59		66	16
937	65		64		59		66	16
938	65		64		59		66	16
939	65		64		59		66	16
940	65		64		59		66	16
941	65		64		59		66	16
942	65		64		59		66	16
943	65		64		59		66	16
944	65		64		59		66	16
945	65		64		59		66	16
946	65		65		59		66	16
947	65		65		60		66	16
948	66		65		60		66	16
949	66		65		60		67	16
950	66		65		60		67	16
951	66		65		60		67	16
952	66		65		60		67	16
953	66		65		60		67	16
954	66		65		60		67	16
955	66		65		60		67	16
956	66		65		60		67	16
957	66		65		60		67	16
958	66		65		60		67	16
959	66		65		61		67	16
960	66		66		61		67	16
961	67		66		61		67	16
962	67		66		61		67	16
963	67		66		61		67	16
964	67		66		61		67	16
965	67		66		61		67	16
966	67		66		61		67	16
967	67		66		61		68	16
968	67		66		61		68	16
969	67		66		61		68	16
970	67		66		61		68	16
971	67		66		61		68	16
972	67		66		61		68	16
973	67		66		62		68	16
974	67		66		62		68	16
975	67		66		62		68	16
976	67		66		62		68	16
977	68		66		62		68	16
978	68		67		62		68	16
979	68		67		62		68	16
980	68		67		62		69	16
981	68		67		62		69	16
982	68		67		62		69	16
983	68		67		62		69	16
984	68		67		62		69	16
985	68		67		62		69	16
986	68		67		62		69	16
987	68		67		62		69	16
988	68		67		62		69	16
989	69		67		63		69	16
990	69		67		63		69	16
991	69		67		63		69	16
992	69		68		63		69	16
993	69		68		63		69	16
994	69		68		63		69	16
995	69		68		63		69	16
996	69		68		63		69	16
997	69		68		63		69	16
998	69		68		63		70	16
999	69		68		63		70	16
1000	69		68		63		70	16
1001	69		68		63		70	16
1002	69		68		63		70	16
1003	69		68		63		70	16
1004	69		68		64		70	16
1005	69		68		64		70	16
1006	70		68		64		70	16
1007	70		68		64		70	16
1008	70		69		64		70	16
1009	70		69		64		70	16
1010	70		69		64		70	16
1011	70		69		64		70	16
1012	70		69		64		70	16
1013	70		69		64		71	16
1014	70		69		64		71	16
1015	70		69		64		71	16
1016	70		69		64		71	16
1017	71		69		64		71	16
1018	71		69		64		71	16
1019	71		69		64		71	16
1020	71		69		65		71	16
1021	71		69		65		71	16
1022	71		70		65		71	16
1023	71		70		65		71	16
1024	71		70		65		71	16
1025	71		70		65		71	16
1026	71		70		65		71	16
1027	71		70		65		71	16
1028	71		70		65		71	16
1029	71		70		65		71	16
1030	71		70		65		72	16
1031	71		70		66		72	16
1032	71		70		66		72	16
1033	71		70		66		72	16
1034	71		70		66		72	16
1035	72		70		66		72	16
1036	72		70		66		72	16
1037	72		71		66		72	16
1038	72		71		66		72	16
1039	72		71		66		72	16
1040	72		71		66		72	16
1041	72		71		66		72	16
1042	72		71		66		72	16
1043	72		71		66		72	16
1044	72		71		66		72	16
1045	72		71		66		72	16
1046	72		71		66		72	16
1047	72		71		66		72	16
1048	72		71		66		73	16
1049	72		71		67		73	16
1050	72		71		67		73	16
1051	73		71		67		73	16
1052	73		71		67		73	16
1053	73		72		67		73	16
1054	73		72		67		73	16
1055	73		72		67		73	16
1056	73		72		67		73	16
1057	73		72		67		73	16
1058	73		72		67		73	16
1059	73		72		67		73	16
1060	73		72		67		73	16
1061	73		72		67		73	16
1062	73		72		67		73	16
1063	73		72		67		73	16
1064	73		72		67		73	16
1065	73		72		67		73	16
1066	73		72		68		74	16
1067	74		72		68		74	16
1068	74		72		68		74	16
1069	74		72		68		74	16
1070	74		72		68		74	16
1071	74		72		68		74	16
1072	74		72		68		74	16
1073	74		73		68		74	16
1074	74		73		68		74	16
1075	74		73		68		74	16
1076	75		73		69		74	16
1077	75		73		69		74	16
1078	75		73		69		74	16
1079	75		73		69		74	16
1080	75		73		69		74	16
1081	75		73		69		74	16
1082	75		73		69		74	16
1083	75		74		69		74	16
1084	75		74		69		74	16
1085	75		74		69		75	16
1086	75		74		69		75	16
1087	75		74		69		75	16
1088	75		74		69		75	16
1089	75		74		69		75	16
1090	75		74		69		75	16
1091	75		74		69		75	16
1092	75		74		70		75	16
1093	76		74		70		75	16
1094	76		74		70		75	16
1095	76		74		70		75	16
1096	76		74		70		75	16
1097	76		74		70		75	16
1098	76		75		70		75	16
1099	76		75		70		75	16
1100	76		75		70		75	16
1101	76		75		70		76	16
1102	76		75		70		76	16
1103	76		75		70		76	16
1104	76		75		71		76	16
1105	76		75		71		76	16
1106	77		75		71		76	16
1107	77		75		71		76	16
1108	77		75		71		76	16
1109	77		75		71		76	16
1110	77		75		71		76	16
1111	77		75		71		76	16
1112	77		76		71		76	16
1113	77		76		71		76	16
1114	77		76		71		76	16
1115	77		76		71		76	16
1116	77		76		71		76	16
1117	77		76		71		76	16
1118	77		76		72		76	16
1119	77		76		72		76	16
1120	77		76		72		77	16
1121	77		76		72		77	16
1122	77		76		72		77	16
1123	77		76		72		77	16
1124	78		76		72		77	16
1125	78		76		72		77	16
1126	78		76		72		77	16
1127	78		76		72		77	16
1128	78		76		72		77	16
1129	78		76		72		77	16
1130	78		76		72		77	16
1131	78		77		72		77	16
1132	78		77		72		77	16
1133	78		77		72		77	16
1134	79		77		72		77	16
1135	79		77		72		77	16
1136	79		77		73		77	16
1137	79		77		73		77	16
1138	79		77		73		78	16
