Süre (Sn)	Basýnç (Torr)	Basýnç (Torr)	Basýnç (Torr)
---------	K-KBÖ		K-BBÖ		AH-PBÖ
2925		1,5E-1		5,2E+2		8,8E-1
2930		1,1E-1		5,2E+2		6,5E-1
2935		7,5E-2		5,2E+2		5,0E-1
2940		5,5E-2		5,2E+2		4,0E-1
2945		4,1E-2		5,2E+2		3,4E-1
2950		3,1E-2		5,2E+2		2,9E-1
2955		2,5E-2		5,2E+2		2,6E-1
2960		2,0E-2		5,2E+2		2,4E-1
2965		1,7E-2		5,2E+2		2,3E-1
2970		1,5E-2		5,2E+2		2,2E-1
2975		1,3E-2		5,2E+2		2,1E-1
2980		1,1E-2		5,2E+2		2,1E-1
2985		1,0E-2		5,2E+2		2,0E-1
2990		9,1E-3		5,2E+2		2,0E-1
2995		8,5E-3		5,2E+2		2,0E-1
3000		8,0E-3		5,2E+2		1,9E-1
3005		7,6E-3		5,2E+2		1,9E-1
3010		7,1E-3		5,2E+2		1,9E-1
3015		6,8E-3		5,2E+2		1,9E-1
3020		6,4E-3		5,2E+2		1,9E-1
3025		6,1E-3		5,2E+2		1,8E-1
3030		5,8E-3		5,2E+2		1,8E-1
