Süre (Sn)	Basýnç (Torr)	Basýnç (Torr)	Basýnç (Torr)
---------	K-KBÖ		K-BBÖ		AH-PBÖ
555		1,0E-4		5,2E+2		1,7E-1
560		8,2E-5		5,2E+2		1,7E-1
565		8,4E-5		5,2E+2		1,7E-1
570		8,7E-5		5,2E+2		1,7E-1
575		9,0E-5		5,2E+2		1,7E-1
580		7,2E-5		5,2E+2		1,7E-1
585		6,8E-5		5,2E+2		1,7E-1
590		8,2E-5		5,2E+2		1,7E-1
595		9,8E-5		5,2E+2		1,7E-1
600		1,1E-4		5,2E+2		1,7E-1
605		1,0E-4		5,2E+2		1,7E-1
610		1,1E-4		5,2E+2		1,7E-1
615		1,1E-4		5,2E+2		1,7E-1
620		1,2E-4		5,2E+2		1,7E-1
625		1,2E-4		5,2E+2		1,7E-1
630		1,2E-4		5,2E+2		1,7E-1
635		1,2E-4		5,2E+2		1,7E-1
640		1,5E-4		5,2E+2		1,7E-1
645		1,7E-4		5,2E+2		1,7E-1
650		1,8E-4		5,2E+2		1,7E-1
655		1,8E-4		5,2E+2		1,7E-1
660		1,7E-4		5,2E+2		1,7E-1
665		1,6E-4		5,2E+2		1,7E-1
670		1,5E-4		5,2E+2		1,7E-1
675		1,6E-4		5,2E+2		1,7E-1
680		1,6E-4		5,2E+2		1,7E-1
685		1,4E-4		5,2E+2		1,7E-1
690		1,3E-4		5,2E+2		1,7E-1
695		1,1E-4		5,2E+2		1,7E-1
700		1,0E-4		5,2E+2		1,7E-1
705		8,8E-5		5,2E+2		1,7E-1
710		8,4E-5		5,2E+2		1,7E-1
715		8,9E-5		5,2E+2		1,7E-1
720		1,0E-4		5,2E+2		1,7E-1
725		9,9E-5		5,2E+2		1,7E-1
730		8,4E-5		5,2E+2		1,7E-1
735		6,9E-5		5,2E+2		1,7E-1
740		6,6E-5		5,2E+2		1,7E-1
745		7,4E-5		5,2E+2		1,7E-1
750		8,5E-5		5,2E+2		1,7E-1
755		1,0E-4		5,2E+2		1,7E-1
760		1,0E-4		5,2E+2		1,7E-1
765		1,0E-4		5,2E+2		1,7E-1
770		9,8E-5		5,2E+2		1,7E-1
775		9,6E-5		5,2E+2		1,7E-1
780		9,4E-5		5,2E+2		1,7E-1
785		9,0E-5		5,2E+2		1,7E-1
790		9,5E-5		5,2E+2		1,7E-1
795		9,9E-5		5,2E+2		1,7E-1
800		9,0E-5		5,2E+2		1,7E-1
805		8,1E-5		5,2E+2		1,7E-1
810		7,8E-5		5,2E+2		1,7E-1
815		7,8E-5		5,2E+2		1,7E-1
820		7,5E-5		5,2E+2		1,7E-1
825		6,1E-5		5,2E+2		1,7E-1
830		5,4E-5		5,2E+2		1,7E-1
835		5,2E-5		5,2E+2		1,7E-1
840		5,1E-5		5,2E+2		1,7E-1
845		5,3E-5		5,2E+2		1,7E-1
850		5,6E-5		5,2E+2		1,7E-1
855		6,4E-5		5,2E+2		1,7E-1
860		6,8E-5		5,2E+2		1,7E-1
865		6,8E-5		5,2E+2		1,7E-1
870		8,6E-5		5,2E+2		1,7E-1
875		9,8E-5		5,2E+2		1,7E-1
880		8,6E-5		5,2E+2		1,7E-1
885		6,5E-5		5,2E+2		1,7E-1
890		6,1E-5		5,2E+2		1,7E-1
895		5,9E-5		5,2E+2		1,7E-1
900		5,6E-5		5,2E+2		1,7E-1
905		4,9E-5		5,2E+2		1,7E-1
910		4,9E-5		5,2E+2		1,7E-1
915		4,9E-5		5,2E+2		1,7E-1
920		5,1E-5		5,2E+2		1,7E-1
925		5,3E-5		5,2E+2		1,7E-1
930		5,5E-5		5,2E+2		1,7E-1
935		5,7E-5		5,2E+2		1,7E-1
940		6,7E-5		5,2E+2		1,7E-1
945		7,3E-5		5,2E+2		1,7E-1
950		6,7E-5		5,2E+2		1,7E-1
955		5,4E-5		5,2E+2		1,7E-1
960		4,7E-5		5,2E+2		1,7E-1
965		4,4E-5		5,2E+2		1,7E-1
970		4,3E-5		5,2E+2		1,7E-1
975		4,4E-5		5,2E+2		1,7E-1
980		4,3E-5		5,2E+2		1,7E-1
985		4,5E-5		5,2E+2		1,7E-1
990		4,9E-5		5,2E+2		1,7E-1
